date,selectedRank,playerName,teamCode,gameKey,market,side,tier,month,modelLine,lineBucket,actualValue,modelCorrect,estimatedAccuracyPriorPct,priorBucket,finalScore,finalScoreBucket,matchStatus,strictProofMatch,candidateCount,sameSideCount,lineMatchCount,externalLine,externalOdds,priceBucket,externalBook,externalSource,externalSourceUrl,lineTimestampUtc,gameTimeUtc,closeLine,closeOdds,closeTimestampUtc,resultAtExternalLine,stakeUnits,profitUnits,lineClv,oddsClv,coverageTier,coverageLine,coverageOdds,coverageBook,coverageSource,coverageSourceUrl,coverageIsExternal,coverageIsExactExternal,coverageLineGap,coverageAbsLineGap,coverageSideAwareLineGap,resultAtCoverageLine,coverageStakeUnits,coverageProfitUnits
2025-12-15,5,Cam Spencer,MEM,0022501226,AST,OVER,A,2025-12,3.5,<5,6.0,True,90.71,90-92,0.867015,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-115.0,-119 to -100,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11124330&market=assists,,,,,,WIN,1.0,0.869565,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-115.0,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11124330&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.869565
2025-12-15,6,Isaiah Stewart,DET,0022501222,AST,UNDER,A,2025-12,0.5,<5,0.0,True,90.71,90-92,0.860666,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,0.5,155.0,+150 to +199,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11124300&market=assists,,,,,,WIN,1.0,1.55,,,EXACT_EXTERNAL_LINE_VALID_ODDS,0.5,155.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11124300&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.55
2025-12-16,1,Harrison Barnes,SAS,0062500001,REB,UNDER,S,2025-12,3.5,<5,3.0,True,94.8,94+,0.858264,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-134.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11251870&market=rebounds,,,,,,WIN,1.0,0.746269,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-134.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11251870&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.746269
2025-12-16,2,Mitchell Robinson,NYK,0062500001,PTS,OVER,A,2025-12,3.5,<5,4.0,True,90.71,90-92,0.872831,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-123.5,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11251870&market=points,,,,,,WIN,1.0,0.809717,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-123.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11251870&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.809717
2025-12-17,1,Matas Buzelis,CHI,0022500367,PTS,UNDER,S,2025-12,11.5,10-14.5,9.0,True,94.8,94+,0.861822,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,12.5,-120.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496630&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,12.5,-120.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496630&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.833333
2025-12-17,2,Jock Landale,MEM,0022500368,AST,OVER,S,2025-12,1.5,<5,3.0,True,94.25,94+,0.82162,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-135.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496670&market=assists,,,,,,WIN,1.0,0.740741,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-135.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496670&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.740741
2025-12-17,3,Jaylon Tyson,CLE,0022500367,RA,UNDER,A,2025-12,6.5,5-9.5,5.0,True,90.71,90-92,0.902897,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,105.0,+100 to +149,hardrock,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-cavaliers,,,,,,WIN,1.0,1.05,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,105.0,hardrock,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-cavaliers,True,True,0.0,0.0,0.0,WIN,1.0,1.05
2025-12-17,4,Rudy Gobert,MIN,0022500368,REB,OVER,A,2025-12,11.5,10-14.5,16.0,True,90.71,90-92,0.868332,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,11.0,104.0,+100 to +149,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496670&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,11.0,104.0,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496670&market=rebounds,True,False,-0.5,0.5,-0.5,WIN,1.0,1.04
2025-12-18,1,Quinten Post,GSW,0022500378,PTS,OVER,S,2025-12,8.5,5-9.5,9.0,True,93.7,92-94,0.909273,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,8.5,-118.5,-119 to -100,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497010&market=points,,,,,,WIN,1.0,0.843882,,,EXACT_EXTERNAL_LINE_VALID_ODDS,8.5,-118.5,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497010&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.843882
2025-12-18,2,T.J. McConnell,IND,0022500372,AST,OVER,S,2025-12,4.5,<5,5.0,True,95.15,94+,0.878028,0.85-0.90,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,4.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2025-12-18,3,P.J. Washington,DAL,0022500376,PTS,UNDER,S,2025-12,14.5,10-14.5,13.0,True,94.8,94+,0.875144,0.85-0.90,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,14.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2025-12-18,4,Jose Alvarado,NOP,0022500375,REB,OVER,S,2025-12,1.5,<5,3.0,True,93.7,92-94,0.85399,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-185.0,-199 to -150,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496750&market=rebounds,,,,,,WIN,1.0,0.540541,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-185.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496750&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.540541
2025-12-18,5,Alex Sarr,WAS,0022500370,REB,UNDER,S,2025-12,6.5,5-9.5,4.0,True,94.25,94+,0.834503,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-119.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11293090&market=rebounds,,,,,,WIN,1.0,0.840336,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-119.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11293090&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.840336
2025-12-18,6,Ryan Dunn,PHX,0022500378,AST,OVER,S,2025-12,1.5,<5,2.0,True,93.7,92-94,0.793178,0.75-0.80,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,140.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497010&market=assists,,,,,,WIN,1.0,1.4,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,140.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497010&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.4
2025-12-19,1,Dominick Barlow,PHI,0022500382,REB,UNDER,S,2025-12,4.5,<5,4.0,True,95.15,94+,0.880006,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,4.5,-137.0,-149 to -120,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496780&market=rebounds,,,,,,WIN,1.0,0.729927,,,EXACT_EXTERNAL_LINE_VALID_ODDS,4.5,-137.0,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496780&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.729927
2025-12-19,2,Jalen Johnson,ATL,0022500383,PTS,UNDER,S,2025-12,24.5,20-24.5,17.0,True,94.8,94+,0.859369,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,24.5,-122.5,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496760&market=points,,,,,,WIN,1.0,0.816327,,,EXACT_EXTERNAL_LINE_VALID_ODDS,24.5,-122.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496760&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.816327
2025-12-19,3,Cason Wallace,OKC,0022500385,PTS,OVER,S,2025-12,7.5,5-9.5,2.0,False,94.8,94+,0.850211,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,6.5,-114.0,-119 to -100,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496770&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,6.5,-114.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496770&market=points,True,False,-1.0,1.0,-1.0,LOSS,1.0,-1.0
2025-12-19,4,Bam Adebayo,MIA,0022500381,PRA,OVER,A,2025-12,34.5,30+,30.0,False,90.71,90-92,0.923092,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,34.5,-123.0,-149 to -120,hardrock,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-heat,,,,,,LOSS,1.0,-1.0,,,EXACT_EXTERNAL_LINE_VALID_ODDS,34.5,-123.0,hardrock,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-heat,True,True,0.0,0.0,0.0,LOSS,1.0,-1.0
2025-12-19,5,Victor Wembanyama,SAS,0022500383,REB,OVER,A,2025-12,8.5,5-9.5,12.0,True,90.71,90-92,0.856686,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,8.5,-105.0,-119 to -100,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496760&market=rebounds,,,,,,WIN,1.0,0.952381,,,EXACT_EXTERNAL_LINE_VALID_ODDS,8.5,-105.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496760&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.952381
2025-12-19,6,Isaac Okoro,CHI,0022500384,AST,UNDER,A,2025-12,0.5,<5,0.0,True,90.71,90-92,0.854691,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,0.5,135.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496720&market=assists,,,,,,WIN,1.0,1.35,,,EXACT_EXTERNAL_LINE_VALID_ODDS,0.5,135.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496720&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.35
2025-12-20,1,Khris Middleton,WAS,0022500391,PTS,UNDER,S,2025-12,9.5,5-9.5,6.0,True,95.15,94+,0.92487,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,9.5,-115.5,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496980&market=points,,,,,,WIN,1.0,0.865801,,,EXACT_EXTERNAL_LINE_VALID_ODDS,9.5,-115.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496980&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.865801
2025-12-20,2,Kevin Durant,HOU,0022500386,PTS,UNDER,S,2025-12,24.5,20-24.5,31.0,False,95.15,94+,0.916744,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,25.5,-114.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496810&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,25.5,-114.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496810&market=points,True,False,1.0,1.0,-1.0,LOSS,1.0,-1.0
2025-12-20,3,Alperen Sengun,HOU,0022500386,REB,UNDER,S,2025-12,8.5,5-9.5,6.0,True,95.15,94+,0.840811,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,9.5,-111.0,-119 to -100,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496810&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.5,-111.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496810&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.900901
2025-12-20,4,Svi Mykhailiuk,UTA,0022500393,AST,OVER,S,2025-12,1.5,<5,2.0,True,93.7,92-94,0.823512,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-137.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496890&market=assists,,,,,,WIN,1.0,0.729927,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-137.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496890&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.729927
2025-12-20,5,Ryan Dunn,PHX,0022500392,AST,OVER,S,2025-12,1.5,<5,3.0,True,93.7,92-94,0.808301,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,135.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496940&market=assists,,,,,,WIN,1.0,1.35,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,135.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496940&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.35
2025-12-20,6,Cade Cunningham,DET,0022500390,RA,OVER,A,2025-12,11.5,10-14.5,20.0,True,90.71,90-92,0.927586,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,11.5,-135.0,-149 to -120,betmgm,scoresandodds,https://www.scoresandodds.com/nba/hornets-vs-pistons,,,,,,WIN,1.0,0.740741,,,EXACT_EXTERNAL_LINE_VALID_ODDS,11.5,-135.0,betmgm,scoresandodds,https://www.scoresandodds.com/nba/hornets-vs-pistons,True,True,0.0,0.0,0.0,WIN,1.0,0.740741
2025-12-21,1,CJ McCollum,WAS,0022500399,PTS,UNDER,S,2025-12,20.5,20-24.5,15.0,True,95.15,94+,0.936484,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,20.5,-115.0,-119 to -100,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496910&market=points,,,,,,WIN,1.0,0.869565,,,EXACT_EXTERNAL_LINE_VALID_ODDS,20.5,-115.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496910&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.869565
2025-12-21,2,Anthony Edwards,MIN,0022500400,PTS,UNDER,S,2025-12,27.5,25-29.5,24.0,True,95.15,94+,0.927164,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,27.5,-121.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496960&market=points,,,,,,WIN,1.0,0.826446,,,EXACT_EXTERNAL_LINE_VALID_ODDS,27.5,-121.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496960&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.826446
2025-12-21,3,Ayo Dosunmu,CHI,0022500396,REB,UNDER,S,2025-12,1.5,<5,0.0,True,95.15,94+,0.916701,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,115.5,+100 to +149,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496850&market=rebounds,,,,,,WIN,1.0,1.155,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,115.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496850&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,1.155
2025-12-21,4,Precious Achiuwa,SAC,0022500401,REB,UNDER,S,2025-12,3.5,<5,1.0,True,95.15,94+,0.889834,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-107.5,-119 to -100,betmgm,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496970&market=rebounds,,,,,,WIN,1.0,0.930233,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-107.5,betmgm,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496970&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.930233
2025-12-21,5,Ja'Kobe Walter,TOR,0022500397,PRA,UNDER,A,2025-12,13.5,10-14.5,12.0,True,90.71,90-92,0.90737,0.90+,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,13.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2025-12-21,6,Victor Wembanyama,SAS,0022500399,AST,UNDER,A,2025-12,2.5,<5,2.0,True,90.71,90-92,0.841381,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,3.5,112.0,+100 to +149,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496910&market=assists,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,3.5,112.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496910&market=assists,True,False,1.0,1.0,-1.0,WIN,1.0,1.12
2025-12-22,1,Jeremiah Fears,NOP,0022500404,PTS,UNDER,S,2025-12,12.5,10-14.5,12.0,True,95.15,94+,0.926585,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,12.5,-115.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496990&market=points,,,,,,WIN,1.0,0.869565,,,EXACT_EXTERNAL_LINE_VALID_ODDS,12.5,-115.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496990&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.869565
2025-12-22,2,Miles Bridges,CHA,0022500402,PTS,UNDER,S,2025-12,19.5,15-19.5,17.0,True,95.15,94+,0.909707,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,19.5,-126.5,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496900&market=points,,,,,,WIN,1.0,0.790514,,,EXACT_EXTERNAL_LINE_VALID_ODDS,19.5,-126.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8496900&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.790514
2025-12-22,3,Neemias Queta,BOS,0022500403,REB,UNDER,S,2025-12,8.5,5-9.5,8.0,True,95.15,94+,0.909214,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,9.5,-115.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497000&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.5,-115.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497000&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.869565
2025-12-22,4,Jalen Williams,OKC,0022500406,THREES,UNDER,S,2025-12,1.5,<5,1.0,True,93.7,92-94,0.813868,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-185.0,-199 to -150,bet365,scoresandodds,https://www.scoresandodds.com/nba/grizzlies-vs-thunder,,,,,,WIN,1.0,0.540541,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-185.0,bet365,scoresandodds,https://www.scoresandodds.com/nba/grizzlies-vs-thunder,True,True,0.0,0.0,0.0,WIN,1.0,0.540541
2025-12-22,5,Ausar Thompson,DET,0022500408,PRA,OVER,A,2025-12,19.5,15-19.5,33.0,True,90.71,90-92,0.908091,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,19.5,-110.0,-119 to -100,hardrock,scoresandodds,https://www.scoresandodds.com/nba/pistons-vs-trail-blazers,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,19.5,-110.0,hardrock,scoresandodds,https://www.scoresandodds.com/nba/pistons-vs-trail-blazers,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2025-12-22,6,Brandin Podziemski,GSW,0022500407,AST,OVER,A,2025-12,2.5,<5,5.0,True,90.71,90-92,0.869228,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,2.5,-162.0,-199 to -150,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497040&market=assists,,,,,,WIN,1.0,0.617284,,,EXACT_EXTERNAL_LINE_VALID_ODDS,2.5,-162.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497040&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.617284
2025-12-23,1,Julian Champagnie,SAS,0022500417,PTS,UNDER,S,2025-12,6.5,5-9.5,4.0,True,95.15,94+,0.929708,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-125.0,-149 to -120,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497100&market=points,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-125.0,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497100&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2025-12-23,2,Brandon Ingram,TOR,0022500414,PTS,UNDER,S,2025-12,23.5,20-24.5,12.0,True,94.8,94+,0.865933,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,23.5,-128.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497120&market=points,,,,,,WIN,1.0,0.78125,,,EXACT_EXTERNAL_LINE_VALID_ODDS,23.5,-128.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497120&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.78125
2025-12-23,3,Victor Wembanyama,SAS,0022500417,REB,UNDER,S,2025-12,8.5,5-9.5,5.0,True,95.15,94+,0.843609,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,9.0,-105.0,-119 to -100,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497100&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.0,-105.0,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497100&market=rebounds,True,False,0.5,0.5,-0.5,WIN,1.0,0.952381
2025-12-23,4,Svi Mykhailiuk,UTA,0022500419,AST,OVER,S,2025-12,1.5,<5,3.0,True,93.7,92-94,0.822428,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-121.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497150&market=assists,,,,,,WIN,1.0,0.826446,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-121.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497150&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.826446
2025-12-23,5,Bones Hyland,MIN,0022500416,REB,OVER,S,2025-12,1.5,<5,3.0,True,93.7,92-94,0.808001,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-130.5,-149 to -120,sleeper,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497320&market=rebounds,,,,,,WIN,1.0,0.766284,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-130.5,sleeper,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8497320&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.766284
